Course URL,Course Name,Learning Product Type,Course Provided By,Course Rating,Course Rated By,Enrolled Student Count,Course Difficulty
https://www.coursera.org/specializations/practical-data-science-matlab,Practical Data Science with MATLAB,SPECIALIZATION,MathWorks,4.8,307,11k,Beginner
https://www.coursera.org/learn/negociacion,Negociación exitosa: Estrategias y habilidades esenciales (en español),COURSE,University of Michigan,4.8,1254,96k,Mixed
https://www.coursera.org/specializations/global-health,Foundations of Global Health,SPECIALIZATION,Johns Hopkins University,4.7,711,32k,Beginner
https://www.coursera.org/learn/ibm-customer-engagement-specialist,IBM Customer Engagement Specialist Professional Certificate,COURSE,IBM,4.8,441,3.5k,Beginner
https://www.coursera.org/learn/global-sustainable-development,"The Sustainable Development Goals – A global, transdisciplinary vision for the future",COURSE,University of Copenhagen,4.8,1417,27k,Beginner
https://www.coursera.org/learn/python-statistics-financial-analysis,Python and Statistics for Financial Analysis,COURSE,The Hong Kong University of Science and Technology,4.4,1256,44k,Intermediate
https://www.coursera.org/learn/international-criminal-law,Introduction to International Criminal Law,COURSE,Case Western Reserve University,4.8,1543,85k,Mixed
https://www.coursera.org/specializations/newborn-baby-care,Newborn Baby Care,SPECIALIZATION,University of Colorado System,4.8,224,5.9k,Beginner
https://www.coursera.org/learn/project-planning-1,Project Planning,COURSE,"University of California, Irvine",4.7,142,11k,Beginner
https://www.coursera.org/learn/corp-sustainability,Corporate Sustainability. Understanding and Seizing the Strategic Opportunity,COURSE,Università Bocconi,4.6,244,Missing,Mixed
https://www.coursera.org/specializations/android-app-development,Android App Development,SPECIALIZATION,Vanderbilt University,4.5,2062,120k,Beginner
https://www.coursera.org/learn/decision-making,Data-driven Decision Making,COURSE,PwC,4.6,4786,120k,Beginner
https://www.coursera.org/learn/craft-of-plot,Creative Writing: The Craft of Plot,COURSE,Wesleyan University,4.7,2475,120k,Mixed
https://www.coursera.org/learn/grammar-punctuation,Grammar and Punctuation,COURSE,"University of California, Irvine",4.7,10585,440k,Mixed
https://www.coursera.org/learn/gte-sustainable-cities,Greening the Economy: Sustainable Cities,COURSE,Lund University,4.6,1449,57k,Beginner
https://www.coursera.org/learn/law-student,A Law Student's Toolkit,COURSE,Yale University,4.7,867,92k,Mixed
https://www.coursera.org/learn/global-diplomacy-un,Global Diplomacy: the United Nations in the World,COURSE,University of London,4.7,572,30k,Beginner
https://www.coursera.org/learn/international-taxation,Rethinking International Tax Law,COURSE,Universiteit Leiden,4.9,781,37k,Mixed
https://www.coursera.org/learn/build-a-computer,Build a Modern Computer from First Principles: From Nand to Tetris (Project-Centered Course),COURSE,Hebrew University of Jerusalem,4.9,2086,97k,Mixed
https://www.coursera.org/learn/gestionempresarialpyme,Gestión Empresarial Exitosa para Pymes,COURSE,Pontificia Universidad Católica de Chile,4.8,3024,160k,Mixed
https://www.coursera.org/specializations/virtual-reality,Virtual Reality,SPECIALIZATION,"Goldsmiths, University of London",4.7,781,43k,Beginner
https://www.coursera.org/learn/finanzas-personales,Finanzas personales,COURSE,Universidad Nacional Autónoma de México,4.8,5177,330k,Mixed
https://www.coursera.org/specializations/school-health-for-children-and-adolescents,School Health for Children and Adolescents,SPECIALIZATION,University of Colorado System,4.8,490,10k,Beginner
https://www.coursera.org/learn/wharton-people-analytics,People Analytics,COURSE,University of Pennsylvania,4.5,4277,85k,Mixed
https://www.coursera.org/learn/introclassicalmusic,Introduction to Classical Music,COURSE,Yale University,4.9,2200,150k,Mixed
https://www.coursera.org/learn/forensic-science,Introduction to Forensic Science,COURSE,"Nanyang Technological University, Singapore",4.9,760,50k,Mixed
https://www.coursera.org/learn/python-for-data-visualization,Data Visualization with Python,COURSE,IBM,4.6,7228,69k,Intermediate
https://www.coursera.org/learn/user-experience-design,Introduction to User Experience Design,COURSE,Georgia Institute of Technology,4.5,2311,90k,Beginner
https://www.coursera.org/learn/human-needs,The Arts and Science of Relationships: Understanding Human Needs,COURSE,University of Toronto,4.5,510,78k,Beginner
https://www.coursera.org/learn/convolutional-neural-networks-tensorflow,Convolutional Neural Networks in TensorFlow,COURSE,deeplearning.ai,4.7,3876,48k,Intermediate
https://www.coursera.org/learn/introduction-to-calculus,Introduction to Calculus,COURSE,The University of Sydney,4.8,1001,57k,Intermediate
https://www.coursera.org/learn/reussir-le-changement,Réussir le Changement,COURSE,ESSEC Business School,4.5,1233,33k,Mixed
https://www.coursera.org/learn/diversity-inclusion-workplace,Diversity and inclusion in the workplace,COURSE,ESSEC Business School,4.7,228,11k,Beginner
https://www.coursera.org/learn/modern-world,"The Modern World, Part One: Global History from 1760 to 1910",COURSE,University of Virginia,4.8,1740,130k,Beginner
https://www.coursera.org/specializations/marketing-digital,Marketing Digital,SPECIALIZATION,Universidad Austral,4.7,906,41k,Beginner
https://www.coursera.org/learn/uva-darden-digital-product-management,Digital Product Management: Modern Fundamentals,COURSE,University of Virginia,4.7,1613,61k,Beginner
https://www.coursera.org/learn/gcp-infrastructure-core-services,Essential Google Cloud Infrastructure: Core Services,COURSE,Google Cloud,4.7,8306,70k,Intermediate
https://www.coursera.org/learn/einstein-relativity,Understanding Einstein: The Special Theory of Relativity,COURSE,Stanford University,4.9,1800,91k,Beginner
https://www.coursera.org/learn/system-administration-it-infrastructure-services,System Administration and IT Infrastructure Services,COURSE,Google,4.7,6722,65k,Beginner
https://www.coursera.org/learn/research-methods,Understanding Research Methods,COURSE,University of London,4.5,2690,130k,Mixed
https://www.coursera.org/learn/astro,Astronomy: Exploring Time and Space,COURSE,University of Arizona,4.8,1535,110k,Beginner
https://www.coursera.org/specializations/fundamentals-digital-marketing,Основы Digital Маркетинга,SPECIALIZATION,National Research University Higher School of Economics,4.5,542,19k,Intermediate
https://www.coursera.org/learn/introduction-to-cloud,Introduction to Cloud Computing,COURSE,IBM,4.8,98,4.9k,Beginner
https://www.coursera.org/learn/search-engine-optimization,Introduction to Search Engine Optimization,COURSE,"University of California, Davis",4.6,4494,98k,Mixed
https://www.coursera.org/learn/what-is-social,What is Social?,COURSE,Northwestern University,4.6,3177,95k,Mixed
https://www.coursera.org/specializations/learn-mandarin,Learn Mandarin Chinese,SPECIALIZATION,Shanghai Jiao Tong University,4.8,973,40k,Beginner
https://www.coursera.org/learn/managing-human-resources,Preparing to Manage Human Resources,COURSE,University of Minnesota,4.8,3693,72k,Mixed
https://www.coursera.org/learn/gestionar-personas,Claves para Gestionar Personas,COURSE,IESE Business School,4.8,1215,61k,Mixed
https://www.coursera.org/learn/introduction-cybersecurity-cyber-attacks,Introduction to Cybersecurity Tools & Cyber Attacks,COURSE,IBM,4.5,1458,36k,Beginner
https://www.coursera.org/learn/dog-emotion-and-cognition,Dog Emotion and Cognition,COURSE,Duke University,4.6,3004,150k,Mixed
https://www.coursera.org/learn/neuroscience-neuroimaging,Fundamental Neuroscience for Neuroimaging,COURSE,Johns Hopkins University,4.6,924,31k,Beginner
https://www.coursera.org/learn/public-policy,Public Policy Challenges of the 21st Century,COURSE,University of Virginia,4.6,739,53k,Beginner
https://www.coursera.org/specializations/learn-finance,Essentials of Corporate Finance,SPECIALIZATION,The University of Melbourne,4.6,1262,55k,Intermediate
https://www.coursera.org/specializations/swift-5-ios-app-developer,Swift 5 iOS Application Developer,SPECIALIZATION,LearnQuest,4.4,200,4.5k,Beginner
https://www.coursera.org/learn/entrepreneur-changement,Devenir entrepreneur du changement,COURSE,HEC Paris,4.7,449,54k,Mixed
https://www.coursera.org/specializations/hr-management-leadership,Leading: Human Resource Management and Leadership,SPECIALIZATION,Macquarie University,4.8,275,18k,Intermediate
https://www.coursera.org/learn/project-execution,Project Execution,COURSE,"University of California, Irvine",4.2,101,150k,Beginner
https://www.coursera.org/learn/creative-problem-solving,Creative Problem Solving,COURSE,University of Minnesota,4.3,1027,25k,Mixed
https://www.coursera.org/learn/infrastructure-investing,Financing and Investing in Infrastructure,COURSE,Università Bocconi,4.8,1046,8.4k,Mixed
https://www.coursera.org/learn/japanese-1,Japanese for beginners 1,COURSE,Saint Petersburg State University,2.8,11,Missing,Beginner
https://www.coursera.org/learn/supply-chain-logistics,Supply Chain Logistics,COURSE,Rutgers the State University of New Jersey,4.7,3770,70k,Beginner
https://www.coursera.org/learn/gis,Fundamentals of GIS,COURSE,"University of California, Davis",4.8,3634,87k,Beginner
https://www.coursera.org/specializations/business-english-speakers,Business English for Non-Native Speakers,SPECIALIZATION,The Hong Kong University of Science and Technology,4.5,887,130k,Beginner
https://www.coursera.org/learn/data-lakes-data-warehouses-gcp,Modernizing Data Lakes and Data Warehouses with GCP,COURSE,Google Cloud,4.7,1089,10k,Intermediate
https://www.coursera.org/learn/finance-healthcare-managers,Financial Acumen for Non-Financial Managers,COURSE,University of Pennsylvania,4.5,403,11k,Beginner
https://www.coursera.org/learn/project-practicum-with-multiple-projects,Project Practicum with Multiple Projects,COURSE,"University of California, Irvine",4.7,60,81k,Beginner
https://www.coursera.org/learn/wharton-operations-analytics,Operations Analytics,COURSE,University of Pennsylvania,4.7,4137,170k,Mixed
https://www.coursera.org/learn/probability-intro,Introduction to Probability and Data,COURSE,Duke University,4.7,3831,23k,Beginner
https://www.coursera.org/specializations/mba,International Business Essentials,SPECIALIZATION,University of London,4.5,802,56k,Intermediate
https://www.coursera.org/learn/excel-vba-for-creative-problem-solving-part-1,"Excel/VBA for Creative Problem Solving, Part 1",COURSE,University of Colorado Boulder,4.9,1896,Missing,Beginner
https://www.coursera.org/learn/introduction-to-ai,Introduction to Artificial Intelligence (AI),COURSE,IBM,4.7,3239,48k,Beginner
https://www.coursera.org/learn/introancientegypt,Introduction to Ancient Egypt and Its Civilization,COURSE,University of Pennsylvania,4.6,1561,80k,Intermediate
https://www.coursera.org/learn/making-architecture,Making Architecture,COURSE,IE School of Architecture & Design,4.7,418,45k,Beginner
https://www.coursera.org/specializations/pcdp,"Parallel, Concurrent, and Distributed Programming in Java",SPECIALIZATION,Rice University,4.5,1035,30k,Intermediate
https://www.coursera.org/professional-certificates/soporte-de-tecnologias-de-informacion-google,Soporte de Tecnologías de la Información de Google,PROFESSIONAL CERTIFICATE,Crece con Google,4.9,956,9.5k,Beginner
https://www.coursera.org/learn/immunologyfundamentalsimmunitybcells,Fundamentals of Immunology: Innate Immunity and B-Cell Function,COURSE,Rice University,4.7,510,20k,Intermediate
https://www.coursera.org/learn/wharton-communication-skills,Improving Communication Skills,COURSE,University of Pennsylvania,4.7,1193,64k,Beginner
https://www.coursera.org/learn/natural-language-processing-tensorflow,Natural Language Processing in TensorFlow,COURSE,deeplearning.ai,4.6,3098,43k,Intermediate
https://www.coursera.org/learn/clinical-data-management,Data Management for Clinical Research,COURSE,Vanderbilt University,4.7,743,43k,Beginner
https://www.coursera.org/specializations/healthcare-law,Healthcare Law,SPECIALIZATION,University of Pennsylvania,4.7,66,1.9k,Intermediate
https://www.coursera.org/learn/microeconomics,Microeconomics Principles,COURSE,University of Illinois at Urbana-Champaign,4.8,1359,75k,Beginner
https://www.coursera.org/learn/genetics-evolution,Introduction to Genetics and Evolution,COURSE,Duke University,4.8,831,76k,Mixed
https://www.coursera.org/specializations/supply-chain-finance-and-blockchain-technology,Supply Chain Finance and Blockchain Technology,SPECIALIZATION,New York Institute of Finance,4.6,177,5.1k,Intermediate
https://www.coursera.org/learn/revisao-sistematica,Revisão Sistemática e Meta-análise,COURSE,Universidade Estadual de Campinas,4.9,826,18k,Intermediate
https://www.coursera.org/learn/uva-darden-getting-started-agile,Agile Meets Design Thinking,COURSE,University of Virginia,4.7,1727,71k,Beginner
https://www.coursera.org/learn/business-model,Business Model Innovation,COURSE,HEC Paris,4.7,216,14k,Mixed
https://www.coursera.org/learn/understanding-visualization-data,Understanding and Visualizing Data with Python,COURSE,University of Michigan,4.7,991,32k,Beginner
https://www.coursera.org/specializations/oss-development-linux-git,"Open Source Software Development, Linux and Git",SPECIALIZATION,The Linux Foundation,4.5,775,14k,Beginner
https://www.coursera.org/learn/design-strategy,Design-Led Strategy: Design thinking for business strategy and entrepreneurship,COURSE,The University of Sydney,4.6,366,20k,Intermediate
https://www.coursera.org/specializations/optical-engineering,Optical Engineering,SPECIALIZATION,University of Colorado Boulder,4.2,93,6.5k,Advanced
https://www.coursera.org/learn/cs-fundamentals-1,Object-Oriented Data Structures in C++,COURSE,University of Illinois at Urbana-Champaign,4.7,954,23k,Intermediate
https://www.coursera.org/learn/sustainable-finance,Principles of Sustainable Finance,COURSE,Erasmus University Rotterdam,4.6,9,48k,Intermediate
https://www.coursera.org/specializations/systems-biology,Systems Biology and Biotechnology,SPECIALIZATION,Icahn School of Medicine at Mount Sinai,4.4,592,36k,Intermediate
https://www.coursera.org/specializations/software-development-lifecycle,Software Development Lifecycle,SPECIALIZATION,University of Minnesota,4.6,1273,81k,Intermediate
https://www.coursera.org/specializations/speaklistenenglish,Learn English: Advanced Academic Speaking and Listening,SPECIALIZATION,"University of California, Irvine",4.5,521,40k,Intermediate
https://www.coursera.org/learn/covid-19-what-you-need-to-know,COVID-19: What You Need to Know (CME Eligible),COURSE,Osmosis,4.8,3176,88k,Beginner
https://www.coursera.org/learn/motivate-people-teams,Inspiring and Motivating Individuals,COURSE,University of Michigan,4.8,3005,20k,Mixed
https://www.coursera.org/learn/solar-energy-basics,Solar Energy Basics,COURSE,The State University of New York,4.8,486,2.8k,Beginner
https://www.coursera.org/learn/beyond-the-sustainable-development-goals-addressing-sustainability-and-development,Beyond the Sustainable Development Goals (SDGs): Addressing Sustainability and Development,COURSE,University of Michigan,4.7,43,23k,Mixed
https://www.coursera.org/learn/fundamentals-of-reinforcement-learning,Fundamentals of Reinforcement Learning,COURSE,Alberta Machine Intelligence Institute,4.8,1084,Missing,Intermediate
https://www.coursera.org/specializations/competitive-strategy,Competitive Strategy and Organization Design,SPECIALIZATION,Ludwig-Maximilians-Universität München (LMU),4.7,2532,350k,Intermediate
https://www.coursera.org/learn/corporate-finance-essentials,Corporate Finance Essentials,COURSE,IESE Business School,4.8,1621,57k,Mixed
https://www.coursera.org/specializations/ibm-ai-workflow,IBM AI Enterprise Workflow,SPECIALIZATION,IBM,4.3,70,3.8k,Advanced
https://www.coursera.org/learn/wharton-fintech-overview-payments-regulations,"FinTech: Foundations, Payments, and Regulations",COURSE,University of Pennsylvania,4.7,890,13k,Beginner
https://www.coursera.org/learn/how-things-work,How Things Work: An Introduction to Physics,COURSE,University of Virginia,4.8,1390,170k,Intermediate
https://www.coursera.org/learn/epidemics,Epidemics - the Dynamics of Infectious Diseases,COURSE,The Pennsylvania State University,4.8,969,46k,Mixed
https://www.coursera.org/learn/dino101,Dino 101: Dinosaur Paleobiology,COURSE,University of Alberta,4.9,1562,36k,Beginner
https://www.coursera.org/learn/wharton-success,Success,COURSE,University of Pennsylvania,4.8,826,38k,Beginner
https://www.coursera.org/learn/bayesian-statistics,Bayesian Statistics: From Concept to Data Analysis,COURSE,"University of California, Santa Cruz",4.6,2174,93k,Intermediate
https://www.coursera.org/learn/google-kubernetes-engine,Getting Started with Google Kubernetes Engine,COURSE,Google Cloud,4.5,2780,76k,Intermediate
https://www.coursera.org/learn/excel-intermediate-2,Excel Skills for Business: Intermediate II,COURSE,Macquarie University,4.8,2363,42k,Intermediate
https://www.coursera.org/specializations/r,Mastering Software Development in R,SPECIALIZATION,Johns Hopkins University,4.3,1189,53k,Beginner
https://www.coursera.org/learn/marketing-gerencial,Marketing Gerencial,COURSE,Universidad de Chile,4.7,1221,50k,Intermediate
https://www.coursera.org/learn/addiction-and-the-brain,The Addicted Brain,COURSE,Emory University,4.6,1502,130k,Beginner
https://www.coursera.org/specializations/big-data-introduccion,Big Data – Introducción al uso práctico de datos masivos,SPECIALIZATION,Universitat Autònoma de Barcelona,4.5,687,9.2k,Beginner
https://www.coursera.org/specializations/computational-social-science-ucdavis,Computational Social Science,SPECIALIZATION,"University of California, Davis",4.6,170,7k,Beginner
https://www.coursera.org/learn/competencias-digitales-ofimatica,"Competencias digitales. Herramientas de ofimática (Microsoft Word, Excel, Power Point)",COURSE,Universitat Autònoma de Barcelona,4.7,974,46k,Beginner
https://www.coursera.org/learn/anticorrupcion-introduccion,Anticorrupción: Introducción a conceptos y perspectiva práctica,COURSE,Universidad Nacional Autónoma de México,4.8,400,12k,Beginner
https://www.coursera.org/learn/data-visualization-tableau,Fundamentals of Visualization with Tableau,COURSE,"University of California, Davis",4.5,3855,83k,Beginner
https://www.coursera.org/specializations/mathematics-for-data-science,Mathematics for Data Science,SPECIALIZATION,National Research University Higher School of Economics,4.4,245,14k,Beginner
https://www.coursera.org/learn/plato,Ancient Philosophy: Plato & His Predecessors,COURSE,University of Pennsylvania,4.8,1052,76k,Mixed
https://www.coursera.org/specializations/architecting-google-kubernetes-engine-jp,Architecting with Google Kubernetes Engine 日本語版,SPECIALIZATION,Google Cloud,4.5,357,4.1k,Beginner
https://www.coursera.org/learn/it-security,IT Security: Defense against the digital dark arts,COURSE,Google,4.8,5715,66k,Beginner
https://www.coursera.org/learn/fintechlawandpolicy,FinTech Law and Policy,COURSE,Duke University,4.8,292,10k,Beginner
https://www.coursera.org/learn/mindfulness,De-Mystifying Mindfulness,COURSE,Universiteit Leiden,4.8,1089,160k,Beginner
https://www.coursera.org/learn/social-impact,Social Impact Strategy: Tools for Entrepreneurs and Innovators,COURSE,University of Pennsylvania,4.8,704,24k,Beginner
https://www.coursera.org/learn/epidemiology-tools,Essential Epidemiologic Tools for Public Health Practice,COURSE,Johns Hopkins University,4.7,1106,15k,Beginner
https://www.coursera.org/specializations/developing-apps-gcp-jp,Developing Applications with Google Cloud Platform 日本語版,SPECIALIZATION,Google Cloud,4.5,360,4.1k,Intermediate
https://www.coursera.org/learn/transmedia-storytelling,"Transmedia Storytelling: Narrative worlds, emerging technologies, and global audiences",COURSE,UNSW Sydney (The University of New South Wales),4.8,376,46k,Mixed
https://www.coursera.org/learn/international-security-management,International Security Management,COURSE,Erasmus University Rotterdam,4.6,119,2.5k,Beginner
https://www.coursera.org/learn/intro-data-science-programacion-estadistica-r,Introducción a Data Science: Programación Estadística con R,COURSE,Universidad Nacional Autónoma de México,4.7,4838,140k,Beginner
https://www.coursera.org/learn/gcp-infrastructure-scaling-automation,Elastic Google Cloud Infrastructure: Scaling and Automation,COURSE,Google Cloud,4.7,6591,59k,Intermediate
https://www.coursera.org/learn/norms,"Social Norms, Social Change I",COURSE,Unicef,4.6,1397,79k,Beginner
https://www.coursera.org/learn/troubles-spectre-autisme-diagnostic,Troubles du spectre de l'autisme : diagnostic,COURSE,University of Geneva,4.9,171,5.7k,Intermediate
https://www.coursera.org/learn/art-activity,Art & Activity: Interactive Strategies for Engaging with Art,COURSE,The Museum of Modern Art,4.8,887,80k,Mixed
https://www.coursera.org/learn/ideas,Art & Ideas: Teaching with Themes,COURSE,The Museum of Modern Art,4.8,262,31k,Mixed
https://www.coursera.org/specializations/healthcare-organization-operations,Healthcare Organization Operations,SPECIALIZATION,Rutgers the State University of New Jersey,4.5,138,6k,Beginner
https://www.coursera.org/learn/java-programming,Java Programming: Solving Problems with Software,COURSE,Duke University,4.6,4085,170k,Beginner
https://www.coursera.org/specializations/conflict-management,Conflict Management,SPECIALIZATION,"University of California, Irvine",4.3,1099,66k,Beginner
https://www.coursera.org/learn/bioinformatics,Biology Meets Programming: Bioinformatics for Beginners,COURSE,University of California San Diego,4.4,890,89k,Beginner
https://www.coursera.org/specializations/embedding-sensors-motors,Embedding Sensors and Motors,SPECIALIZATION,University of Colorado Boulder,4.6,601,24k,Intermediate
https://www.coursera.org/specializations/american-english-pronunciation,The Pronunciation of American English,SPECIALIZATION,"University of California, Irvine",4.7,15,2.6k,Beginner
https://www.coursera.org/learn/investment-management,Investment Management in an Evolving and Volatile World by HEC Paris and AXA Investment Managers,COURSE,HEC Paris,4.6,514,31k,Intermediate
https://www.coursera.org/specializations/climate-change-and-health,Climate Change and Health: From Science to Action,SPECIALIZATION,Yale University,4.7,157,5.6k,Beginner
https://www.coursera.org/specializations/plant-bioinformatic-methods,Plant Bioinformatic Methods,SPECIALIZATION,University of Toronto,4.7,1114,84k,Beginner
https://www.coursera.org/specializations/healthcare-marketplace,Healthcare Marketplace,SPECIALIZATION,University of Minnesota,4.4,752,37k,Beginner
https://www.coursera.org/specializations/fintech,FinTech: Finance Industry Transformation and Regulation,SPECIALIZATION,The Hong Kong University of Science and Technology,4.6,287,14k,Beginner
https://www.coursera.org/learn/international-law-in-action,International Law in Action: A Guide to the International Courts and Tribunals in The Hague,COURSE,Universiteit Leiden,4.8,838,37k,Mixed
https://www.coursera.org/learn/fe-exam,Fundamentals of Engineering Exam Review,COURSE,Georgia Institute of Technology,4.7,392,50k,Mixed
https://www.coursera.org/specializations/foundations-public-health-practice,Foundations of Public Health Practice,SPECIALIZATION,Imperial College London,4.8,64,3.8k,Beginner
https://www.coursera.org/learn/infographic-design,Design and Make Infographics (Project-Centered Course),COURSE,Michigan State University,4.7,640,99k,Mixed
https://www.coursera.org/learn/equine,Equine Welfare and Management,COURSE,"University of California, Davis",4.8,112,7.5k,Beginner
https://www.coursera.org/learn/producing-music,The Art of Music Production,COURSE,Berklee College of Music,4.8,1189,49k,Intermediate
https://www.coursera.org/specializations/graphic-design-elements-non-designers,Graphic Design Elements for Non-Designers,SPECIALIZATION,University of Colorado Boulder,4.7,253,12k,Beginner
https://www.coursera.org/learn/multivariate-calculus-machine-learning,Mathematics for Machine Learning: Multivariate Calculus,COURSE,Imperial College London,4.7,3126,52k,Beginner
https://www.coursera.org/specializations/razrabotka-interfeysov,Разработка интерфейсов: вёрстка и JavaScript,SPECIALIZATION,E-Learning Development Fund,4.5,798,31k,Intermediate
https://www.coursera.org/learn/python-data-visualization,"Capstone: Retrieving, Processing, and Visualizing Data with Python",COURSE,University of Michigan,4.6,7146,88k,Mixed
https://www.coursera.org/learn/principles-of-microeconomics,The Power of Microeconomics: Economic Principles in the Real World,COURSE,"University of California, Irvine",4.7,1177,120k,Mixed
https://www.coursera.org/learn/uva-darden-continous-delivery-devops,Continuous Delivery & DevOps,COURSE,University of Virginia,4.6,584,27k,Beginner
https://www.coursera.org/learn/ecology-conservation,Ecology: Ecosystem Dynamics and Conservation,COURSE,Howard Hughes Medical Institute ,4.8,1070,20k,Intermediate
https://www.coursera.org/learn/epidemic-pandemic-outbreak,"Epidemics, Pandemics and Outbreaks",COURSE,University of Pittsburgh,4.7,1247,25k,Mixed
https://www.coursera.org/specializations/iskusstvo-vedeniya-biznesa,Искусство ведения бизнеса,SPECIALIZATION,Saint Petersburg State University,4.6,264,14k,Beginner
https://www.coursera.org/learn/teamwork-skills-effective-communication,Teamwork Skills: Communicating Effectively in Groups,COURSE,University of Colorado Boulder,4.7,763,56k,Beginner
https://www.coursera.org/learn/anatomy403-1x,Anatomy: Musculoskeletal and Integumentary Systems,COURSE,University of Michigan,4.8,513,22k,Beginner
https://www.coursera.org/learn/human-language,Miracles of Human Language: An Introduction to Linguistics,COURSE,Universiteit Leiden,4.7,1509,120k,Beginner
https://www.coursera.org/learn/writing-editing-words,Writing and Editing: Word Choice and Word Order,COURSE,University of Michigan,4.6,45,5.4k,Beginner
https://www.coursera.org/learn/bootstrap-4,Front-End Web UI Frameworks and Tools: Bootstrap 4,COURSE,The Hong Kong University of Science and Technology,4.8,3736,96k,Intermediate
https://www.coursera.org/learn/healing-with-the-arts,Healing with the Arts,COURSE,University of Florida,4.6,343,41k,Mixed
https://www.coursera.org/specializations/english-for-research-publication-purposes,English for Research Publication Purposes,SPECIALIZATION,Moscow Institute of Physics and Technology,4.6,517,43k,Intermediate
https://www.coursera.org/learn/exposure-photography,"Cameras, Exposure, and Photography",COURSE,Michigan State University,4.7,2623,140k,Mixed
https://www.coursera.org/learn/batch-data-pipelines-gcp,Building Batch Data Pipelines on GCP,COURSE,Google Cloud,4.5,638,8.2k,Intermediate
https://www.coursera.org/specializations/public-health-epidemiology,Epidemiology for Public Health,SPECIALIZATION,Imperial College London,4.7,354,6.8k,Beginner
https://www.coursera.org/learn/schedule-projects,Budgeting and Scheduling Projects,COURSE,"University of California, Irvine",4.7,5472,86k,Mixed
https://www.coursera.org/learn/ai-for-medical-prognosis,AI for Medical Prognosis,COURSE,deeplearning.ai,4.7,173,4.8k,Intermediate
https://www.coursera.org/specializations/information-visualization,Information Visualization,SPECIALIZATION,New York University,4.6,224,10k,Beginner
https://www.coursera.org/learn/initiating-planning,Engineering Project Management: Initiating and Planning,COURSE,Rice University,4.7,1037,25k,Beginner
https://www.coursera.org/learn/supply-chain-analytics,Supply Chain Analytics,COURSE,Rutgers the State University of New Jersey,4.7,328,9k,Beginner
https://www.coursera.org/learn/edinburgh-music-theory,Fundamentals of Music Theory,COURSE,The University of Edinburgh,4.6,1077,180k,Beginner
https://www.coursera.org/learn/python-plotting,"Applied Plotting, Charting & Data Representation in Python",COURSE,University of Michigan,4.5,4356,100k,Intermediate
https://www.coursera.org/learn/international-migrations,International migrations: a global issue,COURSE,Sciences Po,4.6,162,11k,Beginner
https://www.coursera.org/learn/egypt,Egiptología (Egyptology),COURSE,Universitat Autònoma de Barcelona,4.9,805,47k,Beginner
https://www.coursera.org/learn/python-functions-files-dictionaries,"Python Functions, Files, and Dictionaries",COURSE,University of Michigan,4.8,2209,29k,Beginner
https://www.coursera.org/specializations/financial-reporting,Financial Reporting,SPECIALIZATION,University of Illinois at Urbana-Champaign,4.8,249,12k,Intermediate
https://www.coursera.org/learn/uva-darden-managerial-accounting,Managerial Accounting Fundamentals,COURSE,University of Virginia,4.9,177,12k,Beginner
https://www.coursera.org/learn/renewable-energy-entrepreneurship,Renewable Energy and Green Building Entrepreneurship,COURSE,Duke University,4.7,851,25k,Beginner
https://www.coursera.org/learn/aprendo,Aprender,COURSE,Universidad Nacional Autónoma de México,4.8,3413,200k,Mixed
https://www.coursera.org/learn/drug-commercialization,Drug Commercialization,COURSE,University of California San Diego,4.7,423,18k,Beginner
https://www.coursera.org/learn/wharton-financial-accounting,More Introduction to Financial Accounting,COURSE,University of Pennsylvania,4.9,391,41k,Mixed
https://www.coursera.org/learn/engineering-mechanics-statics,Introduction to Engineering Mechanics,COURSE,Georgia Institute of Technology,4.7,2382,150k,Mixed
https://www.coursera.org/learn/algorithmic-toolbox,Algorithmic Toolbox,COURSE,National Research University Higher School of Economics,4.7,7271,230k,Intermediate
https://www.coursera.org/specializations/gcp-data-machine-learning-jp,Data Engineering on Google Cloud Platform 日本語版,SPECIALIZATION,Google Cloud,4.4,106,3k,Intermediate
https://www.coursera.org/specializations/spacecraft-dynamics-control,Spacecraft Dynamics and Control,SPECIALIZATION,University of Colorado Boulder,4.8,178,13k,Advanced
https://www.coursera.org/specializations/analiz-ekonomicheskikh-dannykh,Практики анализа экономических данных от простого к сложному,SPECIALIZATION,Saint Petersburg State University,4.7,259,14k,Beginner
https://www.coursera.org/learn/web-development,Introduction to Web Development,COURSE,"University of California, Davis",4.7,1275,80k,Beginner
https://www.coursera.org/learn/microeconomics-part1,Microeconomics: The Power of Markets,COURSE,University of Pennsylvania,4.7,827,34k,Mixed
https://www.coursera.org/learn/tensorflow-sequences-time-series-and-prediction,"Sequences, Time Series and Prediction",COURSE,deeplearning.ai,4.6,2051,34k,Intermediate
https://www.coursera.org/specializations/cyber-security-business,Cybersecurity for Business,SPECIALIZATION,University of Colorado System,4.6,790,25k,Beginner
https://www.coursera.org/learn/business-transformation-google-cloud,Business Transformation with Google Cloud,COURSE,Google Cloud,4.7,466,11k,Beginner
https://www.coursera.org/learn/family-planning,Personal & Family Financial Planning,COURSE,University of Florida,4.6,608,86k,Mixed
https://www.coursera.org/learn/spanish-vocabulary-meeting-people,Spanish Vocabulary: Meeting People,COURSE,"University of California, Davis",4.6,1132,75k,Beginner
